"LAT";"LON";"DATETIME";"distance"
54.53222;18.5486;2016-12-14 17:57:07;5.59705876109232
54.53217;18.54861;2016-12-14 17:59:08;0
54.53217;18.54861;2016-12-14 18:01:14;6.79534191408702
54.53223;18.54863;2016-12-14 18:03:07;2.23226595414305
54.53224;18.5486;2016-12-14 18:05:08;0
54.53224;18.5486;2016-12-14 18:07:07;5.28003462328952
54.53225;18.54852;2016-12-14 18:09:08;0
54.53225;18.54852;2016-12-14 18:11:08;8.67744705537826
54.53227;18.54865;2016-12-14 18:13:08;0
54.53227;18.54865;2016-12-14 18:15:08;0
54.53227;18.54865;2016-12-14 18:17:07;8.67744308306532
54.53229;18.54852;2016-12-14 18:19:08;3.39767073264542
54.53226;18.54851;2016-12-14 18:21:07;0
54.53226;18.54851;2016-12-14 18:23:08;4.49435028670683
54.5323;18.54852;2016-12-14 18:25:07;10.110080819377
54.53223;18.54842;2016-12-14 18:27:08;0
54.53223;18.54842;2016-12-14 18:29:07;12.458939733403
54.53225;18.54861;2016-12-14 18:31:07;15.8469555850915
54.5323;18.54838;2016-12-14 18:33:08;0
54.5323;18.54838;2016-12-14 18:35:07;7.26335909622673
54.53233;18.54848;2016-12-14 18:37:08;6.81360024884704
54.53229;18.5484;2016-12-14 18:39:07;0
54.53229;18.5484;2016-12-14 18:41:07;7.84209130522954
54.53232;18.54851;2016-12-14 18:43:07;9.70143712974673
54.53224;18.54857;2016-12-14 18:45:07;0
54.53224;18.54857;2016-12-14 18:47:07;3.41227170181169
54.53223;18.54852;2016-12-14 18:49:07;2.58081159857307
54.53223;18.54856;2016-12-14 18:51:06;0
54.53223;18.54856;2016-12-14 18:53:07;5.88704983224757
54.53228;18.54859;2016-12-14 18:55:07;5.59705865174599
54.53223;18.54858;2016-12-14 18:57:07;0
54.53223;18.54858;2016-12-14 18:59:07;1.28558074470236
54.53224;18.54859;2016-12-14 19:01:08;1.11194926589098
54.53225;18.54859;2016-12-14 19:03:07;0
54.53225;18.54859;2016-12-14 19:05:08;5.59705861530512
54.5323;18.5486;2016-12-14 19:07:07;15.4269684592453
54.53218;18.54848;2016-12-14 19:09:07;0
54.53218;18.54848;2016-12-14 19:11:07;41.1894252964151
54.53251;18.54877;2016-12-14 19:13:08;28.2827475861165
54.53229;18.54855;2016-12-14 19:15:07;0
54.53229;18.54855;2016-12-14 19:17:08;9.71104090216554
54.53222;18.54864;2016-12-14 19:19:07;4.65128890448564
54.53223;18.54857;2016-12-14 19:21:07;0
54.53223;18.54857;2016-12-14 19:23:07;10.9794777742237
54.53232;18.54864;2016-12-14 19:25:07;11.41506428175
54.53222;18.5486;2016-12-14 19:27:07;0
54.53222;18.5486;2016-12-14 19:29:07;18.9681038297985
54.53237;18.54874;2016-12-14 19:31:07;28.295835678341
54.53219;18.54843;2016-12-14 19:33:07;0
54.53219;18.54843;2016-12-14 19:35:07;9.74172282442909
54.53218;18.54828;2016-12-14 19:37:07;26.339323442622
54.53211;18.54789;2016-12-14 19:39:07;0
54.53211;18.54789;2016-12-14 19:41:07;21.1834534576286
54.53224;18.54813;2016-12-14 19:43:08;9.1037454657529
54.53216;18.54816;2016-12-14 19:45:07;0
54.53216;18.54816;2016-12-14 19:47:07;12.2915071156103
54.53222;18.54832;2016-12-14 19:49:07;0
54.53222;18.54832;2016-12-14 19:51:08;0
54.53222;18.54832;2016-12-14 19:53:07;0
54.53222;18.54832;2016-12-14 19:55:06;14.3676207865886
54.53224;18.54854;2016-12-14 19:57:07;0
54.53224;18.54854;2016-12-14 19:59:07;3.57673393274186
54.53227;18.54856;2016-12-14 20:01:07;8.91896192010408
54.53219;18.54857;2016-12-14 20:03:07;0
54.53219;18.54857;2016-12-14 20:05:07;16.0055462109489
54.5323;18.54873;2016-12-14 20:07:07;13.1451885935658
54.53222;18.54858;2016-12-14 20:09:07;0
54.53222;18.54858;2016-12-14 20:11:07;0
54.53222;18.54858;2016-12-14 20:13:07;5.59705866926382
54.53227;18.54859;2016-12-14 20:15:08;0
54.53227;18.54859;2016-12-14 20:17:07;5.03425734457816
54.53225;18.54866;2016-12-14 20:19:06;7.71348232619277
54.53231;18.5486;2016-12-14 20:21:07;0
54.53231;18.5486;2016-12-14 20:23:07;4.65128031013254
54.5323;18.54853;2016-12-14 20:25:07;5.11020198228161
54.53227;18.54859;2016-12-14 20:27:07;0
54.53227;18.54859;2016-12-14 20:29:07;3.5767339328159
54.53224;18.54857;2016-12-14 20:31:07;2.57116125101877
54.53226;18.54855;2016-12-14 20:33:07;0
54.53226;18.54855;2016-12-14 20:35:07;3.41227020748603
54.53225;18.5486;2016-12-14 20:37:07;3.4122709544184
54.53224;18.54865;2016-12-14 20:39:07;0
54.53224;18.54865;2016-12-14 20:41:07;10.6511636436812
54.53228;18.5485;2016-12-14 20:43:07;2.58080843757331
54.53228;18.54854;2016-12-14 20:45:08;0
54.53228;18.54854;2016-12-14 20:47:07;2.2238985331966
54.53226;18.54854;2016-12-14 20:49:07;1.7034013791348
54.53225;18.54856;2016-12-14 20:51:08;0
54.53225;18.54856;2016-12-14 20:53:07;1.11194926589098
54.53224;18.54856;2016-12-14 20:55:07;10.9891007060908
54.53216;18.54846;2016-12-14 20:57:07;0
54.53216;18.54846;2016-12-14 20:59:07;18.1456269484481
54.53229;18.54863;2016-12-14 21:01:08;5.59705863354921
54.53224;18.54862;2016-12-14 21:03:07;0
54.53224;18.54862;2016-12-14 21:05:07;13.0576874451581
54.53233;18.54875;2016-12-14 21:07:08;24.5879126949974
54.53218;18.54847;2016-12-14 21:09:06;0
54.53218;18.54847;2016-12-14 21:11:07;15.1134630234163
54.5323;18.54858;2016-12-14 21:13:07;6.79534149383887
54.53224;18.5486;2016-12-14 21:15:07;0
54.53224;18.5486;2016-12-14 21:17:07;3.85674175774096
54.53227;18.54863;2016-12-14 21:19:08;12.4197274662651
54.5322;18.54848;2016-12-14 21:21:07;0
54.5322;18.54848;2016-12-14 21:23:08;18.5248122404252
54.53236;18.5484;2016-12-14 21:25:07;13.9217477592575
54.53227;18.54855;2016-12-14 21:27:07;0
54.53227;18.54855;2016-12-14 21:29:07;6.81360216419219
54.53231;18.54863;2016-12-14 21:31:07;0
54.53231;18.54863;2016-12-14 21:33:07;0
54.53231;18.54863;2016-12-14 21:35:08;0
54.53231;18.54863;2016-12-14 21:37:07;11.2406406220879
54.53227;18.54847;2016-12-14 21:39:07;0
54.53227;18.54847;2016-12-14 21:41:07;12.6529141358526
54.53218;18.54859;2016-12-14 21:43:08;13.0386432969945
54.53229;18.54852;2016-12-14 21:45:07;0
54.53229;18.54852;2016-12-14 21:47:07;0
54.53229;18.54852;2016-12-14 21:49:07;3.41226721860334
54.5323;18.54857;2016-12-14 21:51:08;0
54.5323;18.54857;2016-12-14 21:53:06;6.67169559817515
54.53224;18.54857;2016-12-14 21:55:07;14.8478284980987
54.53215;18.5484;2016-12-14 21:57:07;0
54.53215;18.5484;2016-12-14 21:59:07;0
54.53215;18.5484;2016-12-14 22:01:06;11.7930915798494
54.53223;18.54852;2016-12-14 22:03:08;0
54.53223;18.54852;2016-12-14 22:05:06;7.81034025428457
54.53216;18.54851;2016-12-14 22:07:07;0
54.53216;18.54851;2016-12-14 22:09:06;8.42569372714178
54.53223;18.54846;2016-12-14 22:11:07;0
54.53223;18.54846;2016-12-14 22:13:07;4.49435035475007
54.53227;18.54847;2016-12-14 22:15:07;0
54.53227;18.54847;2016-12-14 22:17:06;5.11020413756422
54.53224;18.54853;2016-12-14 22:19:07;0
54.53224;18.54853;2016-12-14 22:21:08;1.70340161830437
54.53225;18.54855;2016-12-14 22:23:07;10.2846424677575
54.53233;18.54863;2016-12-14 22:25:08;0
54.53233;18.54863;2016-12-14 22:27:07;22.3251528855897
54.53218;18.5484;2016-12-14 22:29:06;10.6231276371824
54.53226;18.54849;2016-12-14 22:31:07;0
54.53226;18.54849;2016-12-14 22:33:08;0
54.53226;18.54849;2016-12-14 22:35:06;3.57673404686505
54.53223;18.54851;2016-12-14 22:37:07;0
54.53223;18.54851;2016-12-14 22:39:07;3.57673404686505
54.53226;18.54853;2016-12-14 22:41:07;24.9162608423089
54.53208;18.5483;2016-12-14 22:43:06;0
54.53208;18.5483;2016-12-14 22:45:09;18.493149473975
54.53215;18.54856;2016-12-14 22:47:07;0
54.53215;18.54856;2016-12-14 22:49:07;0
54.53215;18.54856;2016-12-14 22:51:07;0
54.53215;18.54856;2016-12-14 22:53:08;0
54.53215;18.54856;2016-12-14 22:55:06;23.7681481320478
54.53235;18.54869;2016-12-14 22:57:07;0
54.53235;18.54869;2016-12-14 22:59:08;16.8705421221395
54.53223;18.54853;2016-12-14 23:01:07;0
54.53223;18.54853;2016-12-14 23:03:07;1.93560869898112
54.53223;18.54856;2016-12-14 23:05:07;0
54.53223;18.54856;2016-12-14 23:07:08;14.5811807134863
54.5322;18.54834;2016-12-14 23:09:07;0
54.5322;18.54834;2016-12-14 23:11:07;20.1259212419635
54.5323;18.5486;2016-12-14 23:13:07;0
54.5323;18.5486;2016-12-14 23:15:08;0
54.5323;18.5486;2016-12-14 23:17:06;5.59705861530512
54.53225;18.54859;2016-12-14 23:19:07;0
54.53225;18.54859;2016-12-14 23:21:07;1.1119492665983
54.53226;18.54859;2016-12-14 23:23:07;0
54.53226;18.54859;2016-12-14 23:25:07;1.28558058604895
54.53225;18.5486;2016-12-14 23:27:07;0
54.53225;18.5486;2016-12-14 23:29:07;0.645202583471535
54.53225;18.54859;2016-12-14 23:31:06;0
54.53225;18.54859;2016-12-14 23:33:08;3.57673416025453
54.53222;18.54861;2016-12-14 23:35:06;3.85674223298642
54.53225;18.54858;2016-12-14 23:37:07;0
54.53225;18.54858;2016-12-14 23:39:06;3.41227095422439
54.53224;18.54863;2016-12-14 23:41:07;0
54.53224;18.54863;2016-12-14 23:43:07;6.14574665443189
54.53227;18.54855;2016-12-14 23:45:07;0
54.53227;18.54855;2016-12-14 23:47:07;2.31560161852391
54.53225;18.54856;2016-12-14 23:49:08;0
54.53225;18.54856;2016-12-14 23:51:06;17.9981209848338
54.53239;18.54842;2016-12-14 23:53:07;0
54.53239;18.54842;2016-12-14 23:55:07;12.2590863054484
54.53249;18.54834;2016-12-14 23:57:08;18.9680911851428
54.53234;18.54848;2016-12-14 23:59:07;0
54.53234;18.54848;2016-12-15 00:01:16;5.61478743146375
54.53231;18.54855;2016-12-15 00:03:07;25.8179689782459
54.53212;18.54832;2016-12-15 00:05:07;0
54.53212;18.54832;2016-12-15 00:07:07;27.3626061444166
54.53234;18.54851;2016-12-15 00:09:08;0
54.53234;18.54851;2016-12-15 00:11:07;8.69318103209079
54.53227;18.54857;2016-12-15 00:13:08;0
54.53227;18.54857;2016-12-15 00:15:08;0
54.53227;18.54857;2016-12-15 00:17:07;20.0566410618574
54.53209;18.54855;2016-12-15 00:19:07;18.1264413096611
54.53224;18.54866;2016-12-15 00:21:07;0
54.53224;18.54866;2016-12-15 00:23:07;11.5702295573724
54.53215;18.54857;2016-12-15 00:25:08;12.2484472072998
54.53226;18.54858;2016-12-15 00:27:11;0
54.53226;18.54858;2016-12-15 00:29:07;10.236812863714
54.53223;18.54843;2016-12-15 00:31:07;16.6917135669734
54.53208;18.54844;2016-12-15 00:33:08;0
54.53208;18.54844;2016-12-15 00:35:08;53.8871343530615
54.53253;18.54875;2016-12-15 00:37:07;32.7964428076449
54.53227;18.54851;2016-12-15 00:39:07;0
54.53227;18.54851;2016-12-15 00:41:07;17.5278286841105
54.53237;18.54872;2016-12-15 00:43:08;10.2367882075943
54.53234;18.54857;2016-12-15 00:45:06;0
54.53234;18.54857;2016-12-15 00:47:08;12.2993217023596
54.53223;18.54859;2016-12-15 00:49:06;3.8567427097645
54.5322;18.54856;2016-12-15 00:51:07;0
54.5322;18.54856;2016-12-15 00:53:07;3.57673438916066
54.53223;18.54858;2016-12-15 00:55:07;6.42790293004454
54.53228;18.54853;2016-12-15 00:57:07;0
54.53228;18.54853;2016-12-15 00:59:07;5.62032031090526
54.5323;18.54861;2016-12-15 01:01:08;5.59705861532877
54.53225;18.5486;2016-12-15 01:03:07;0
54.53225;18.5486;2016-12-15 01:05:07;4.21763649820428
54.53228;18.54856;2016-12-15 01:07:07;13.9217609451396
54.53219;18.54841;2016-12-15 01:09:06;0
54.53219;18.54841;2016-12-15 01:11:07;11.2406592023937
54.53223;18.54857;2016-12-15 01:13:07;3.41227170161768
54.53224;18.54862;2016-12-15 01:15:07;0
54.53224;18.54862;2016-12-15 01:17:08;8.05549633841935
54.53222;18.5485;2016-12-15 01:19:06;6.77474199685828
54.53217;18.54844;2016-12-15 01:21:07;0
54.53217;18.54844;2016-12-15 01:23:07;16.0785602739988
54.53227;18.54862;2016-12-15 01:25:07;4.2176368845188
54.53224;18.54866;2016-12-15 01:27:07;0
54.53224;18.54866;2016-12-15 01:29:07;6.21811498829914
54.53222;18.54857;2016-12-15 01:31:08;0
54.53222;18.54857;2016-12-15 01:33:08;1.28558090407058
54.53221;18.54858;2016-12-15 01:35:06;0
54.53221;18.54858;2016-12-15 01:37:07;0
54.53221;18.54858;2016-12-15 01:39:07;17.3172585082776
54.53232;18.54839;2016-12-15 01:41:07;9.10374465855557
54.53224;18.54842;2016-12-15 01:43:07;0
54.53224;18.54842;2016-12-15 01:45:07;10.5600680110035
54.53226;18.54858;2016-12-15 01:47:07;4.64058478442035
54.53229;18.54863;2016-12-15 01:49:07;0
54.53229;18.54863;2016-12-15 01:51:07;20.7164820723849
54.53216;18.5484;2016-12-15 01:53:07;12.6529164569711
54.53225;18.54852;2016-12-15 01:55:08;0
54.53225;18.54852;2016-12-15 01:57:07;2.58081033409132
54.53225;18.54856;2016-12-15 01:59:07;1.28558058625493
54.53226;18.54857;2016-12-15 02:01:07;0
54.53226;18.54857;2016-12-15 02:03:07;7.41071259157319
54.53232;18.54852;2016-12-15 02:05:07;6.54713188972624
54.53231;18.54862;2016-12-15 02:07:07;0
54.53231;18.54862;2016-12-15 02:09:09;3.57673313447207
54.53234;18.54864;2016-12-15 02:11:07;3.57673279371828
54.53237;18.54866;2016-12-15 02:13:06;0
54.53237;18.54866;2016-12-15 02:15:07;6.42789737697169
54.53242;18.54871;2016-12-15 02:17:07;15.2052570276825
54.53231;18.54857;2016-12-15 02:19:08;0
54.53231;18.54857;2016-12-15 02:21:07;2.3156013550159
54.53233;18.54858;2016-12-15 02:23:07;1.29040263859361
54.53233;18.54856;2016-12-15 02:25:07;0
54.53233;18.54856;2016-12-15 02:27:07;7.41071018198846
54.53239;18.54851;2016-12-15 02:29:07;7.31449907853812
54.53235;18.5486;2016-12-15 02:31:07;0
54.53235;18.5486;2016-12-15 02:33:07;7.71348042163763
54.53229;18.54854;2016-12-15 02:35:07;2.57116077556739
54.53227;18.54852;2016-12-15 02:37:07;0
54.53227;18.54852;2016-12-15 02:39:07;4.21763572364582
54.5323;18.54856;2016-12-15 02:41:06;4.65128030993328
54.53231;18.54849;2016-12-15 02:43:07;0
54.53231;18.54849;2016-12-15 02:45:07;2.22389853248928
54.53229;18.54849;2016-12-15 02:47:07;5.80681756230466
54.53229;18.54858;2016-12-15 02:49:07;0
54.53229;18.54858;2016-12-15 02:51:07;6.81360024884704
54.53233;18.5485;2016-12-15 02:53:07;8.05664350226391
54.53227;18.54857;2016-12-15 02:55:07;0
54.53227;18.54857;2016-12-15 02:57:07;1.28558050682524
54.53226;18.54858;2016-12-15 02:59:07;1.1119492665983
54.53227;18.54858;2016-12-15 03:01:07;0
54.53227;18.54858;2016-12-15 03:03:07;2.23226472082801
54.53226;18.54855;2016-12-15 03:05:07;3.41227020748603
54.53225;18.5486;2016-12-15 03:07:06;0
54.53225;18.5486;2016-12-15 03:09:07;4.46453149659136
54.53223;18.54854;2016-12-15 03:11:08;6.21811366004104
54.53225;18.54845;2016-12-15 03:13:06;0
54.53225;18.54845;2016-12-15 03:15:08;0
54.53225;18.54845;2016-12-15 03:17:06;11.8246540642609
54.53227;18.54863;2016-12-15 03:19:07;0
54.53227;18.54863;2016-12-15 03:21:07;39.974250185868
54.53205;18.54814;2016-12-15 03:23:07;8.92909095286894
54.53209;18.54826;2016-12-15 03:25:06;0
54.53209;18.54826;2016-12-15 03:27:08;30.6612571553172
54.53227;18.54862;2016-12-15 03:29:06;8.43048656294021
54.53224;18.5485;2016-12-15 03:31:07;0
54.53224;18.5485;2016-12-15 03:33:08;10.7174554068622
54.5323;18.54863;2016-12-15 03:35:07;0
54.5323;18.54863;2016-12-15 03:37:07;5.88704952036765
54.53225;18.5486;2016-12-15 03:39:07;0
54.53225;18.5486;2016-12-15 03:41:07;0
54.53225;18.5486;2016-12-15 03:43:07;5.11020557380204
54.53222;18.54854;2016-12-15 03:45:07;0
54.53222;18.54854;2016-12-15 03:47:07;5.88704998741835
54.53227;18.54851;2016-12-15 03:49:07;0
54.53227;18.54851;2016-12-15 03:51:07;4.46452820780682
54.53229;18.54857;2016-12-15 03:53:07;0
54.53229;18.54857;2016-12-15 03:55:06;6.7028209236238
54.53223;18.54858;2016-12-15 03:57:08;0
54.53223;18.54858;2016-12-15 03:59:07;4.51642029816969
54.53223;18.54851;2016-12-15 04:01:07;0
54.53223;18.54851;2016-12-15 04:03:07;2.81016392938176
54.53222;18.54855;2016-12-15 04:05:07;2.23226677700184
54.53221;18.54858;2016-12-15 04:07:06;2.94827258355422
54.53219;18.54855;2016-12-15 04:09:07;0
54.53219;18.54855;2016-12-15 04:11:07;1.70340305562101
54.53218;18.54853;2016-12-15 04:13:07;6.4279049132124
54.53223;18.54858;2016-12-15 04:15:07;0
54.53223;18.54858;2016-12-15 04:17:07;0.645202899591974
54.53223;18.54859;2016-12-15 04:19:07;0
54.53223;18.54859;2016-12-15 04:21:07;1.70340185824193
54.53224;18.54857;2016-12-15 04:23:07;1.28558066496984
54.53225;18.54856;2016-12-15 04:25:07;2.58081033409132
54.53225;18.54852;2016-12-15 04:27:07;0
54.53225;18.54852;2016-12-15 04:29:08;3.22601291797324
54.53225;18.54857;2016-12-15 04:31:08;0
54.53225;18.54857;2016-12-15 04:33:08;0.645202583881956
54.53225;18.54856;2016-12-15 04:35:07;1.29040516694307
54.53225;18.54854;2016-12-15 04:37:08;0
54.53225;18.54854;2016-12-15 04:39:07;0.645202583471535
54.53225;18.54855;2016-12-15 04:41:07;1.28558058604895
54.53226;18.54856;2016-12-15 04:43:06;0
54.53226;18.54856;2016-12-15 04:45:07;1.28558050672225
54.53227;18.54855;2016-12-15 04:47:07;1.1119492665983
54.53228;18.54855;2016-12-15 04:49:08;0
54.53228;18.54855;2016-12-15 04:51:07;1.93560632807739
54.53228;18.54852;2016-12-15 04:53:07;1.28558042739555
54.53227;18.54853;2016-12-15 04:55:07;0
54.53227;18.54853;2016-12-15 04:57:07;0
54.53227;18.54853;2016-12-15 04:59:07;2.94827009333388
54.53229;18.54856;2016-12-15 05:01:07;1.1119492665983
54.53228;18.54856;2016-12-15 05:03:07;0
54.53228;18.54856;2016-12-15 05:05:08;11.4644833000025
54.53231;18.54873;2016-12-15 05:07:07;16.1109708010986
54.53227;18.54849;2016-12-15 05:09:07;0
54.53227;18.54849;2016-12-15 05:11:07;13.6490823238399
54.53223;18.54829;2016-12-15 05:13:07;0
54.53223;18.54829;2016-12-15 05:15:07;6.45202899694526
54.53223;18.54839;2016-12-15 05:17:07;5.91233052512488
54.53224;18.54848;2016-12-15 05:19:07;13.0408013785837
54.5322;18.54829;2016-12-15 05:21:07;0
54.5322;18.54829;2016-12-15 05:23:08;1.70340281614521
54.53219;18.54831;2016-12-15 05:25:08;0
54.53219;18.54831;2016-12-15 05:27:07;11.4645064370545
54.53222;18.54848;2016-12-15 05:29:07;1.93560917357211
54.53222;18.54845;2016-12-15 05:31:07;9.1010252381754
54.53223;18.54831;2016-12-15 05:33:07;0
54.53223;18.54831;2016-12-15 05:35:07;7.43749962013875
54.53225;18.54842;2016-12-15 05:37:07;2.5711614095692
54.53223;18.54844;2016-12-15 05:39:08;0
54.53223;18.54844;2016-12-15 05:41:07;6.45202899715047
54.53223;18.54854;2016-12-15 05:43:06;1.70340209710057
54.53222;18.54856;2016-12-15 05:45:07;0
54.53222;18.54856;2016-12-15 05:47:08;6.21811498829914
54.53224;18.54847;2016-12-15 05:49:06;0
54.53224;18.54847;2016-12-15 05:51:07;2.81016276828948
54.53225;18.54851;2016-12-15 05:53:09;1.70340137929026
54.53226;18.54853;2016-12-15 05:55:07;4.02774497923709
54.53227;18.54859;2016-12-15 05:57:07;0
54.53227;18.54859;2016-12-15 05:59:07;1.70340113981442
54.53226;18.54857;2016-12-15 06:01:17;0
54.53226;18.54857;2016-12-15 06:03:08;0.645202425616497
54.53226;18.54858;2016-12-15 06:05:08;9.28116792042667
54.53232;18.54848;2016-12-15 06:07:08;0
54.53232;18.54848;2016-12-15 06:09:08;2.94826915940229
54.5323;18.54851;2016-12-15 06:11:08;13.3433911970576
54.53218;18.54851;2016-12-15 06:13:08;0
54.53218;18.54851;2016-12-15 06:15:07;10.028320484814
54.53227;18.54852;2016-12-15 06:17:08;0
54.53227;18.54852;2016-12-15 06:19:07;0
54.53227;18.54852;2016-12-15 06:21:08;17.3960199055301
54.53214;18.54837;2016-12-15 06:23:08;16.7290813216084
54.53229;18.54839;2016-12-15 06:25:09;0
54.53229;18.54839;2016-12-15 06:27:08;0
54.53229;18.54839;2016-12-15 06:29:07;4.51641365943361
54.53229;18.54846;2016-12-15 06:31:07;0
54.53229;18.54846;2016-12-15 06:33:07;10.9890886418474
54.53237;18.54856;2016-12-15 06:35:08;5.59705848851204
54.53232;18.54857;2016-12-15 06:37:07;0
54.53232;18.54857;2016-12-15 06:39:07;6.42790134340769
54.53227;18.54852;2016-12-15 06:41:07;9.71104260341481
54.5322;18.54843;2016-12-15 06:43:06;0
54.5322;18.54843;2016-12-15 06:45:07;3.40680491370744
54.53222;18.54847;2016-12-15 06:47:07;0
54.53222;18.54847;2016-12-15 06:49:07;10.220408993554
54.53228;18.54859;2016-12-15 06:51:07;4.85071894338514
54.53224;18.54856;2016-12-15 06:53:08;4.21763804544904
54.53221;18.54852;2016-12-15 06:55:07;0
54.53221;18.54852;2016-12-15 06:57:08;3.57673427562308
54.53224;18.54854;2016-12-15 06:59:07;5.14232218523939
54.53228;18.54858;2016-12-15 07:01:07;0
54.53228;18.54858;2016-12-15 07:03:07;2.23226430930775
54.53227;18.54861;2016-12-15 07:05:07;0
54.53227;18.54861;2016-12-15 07:07:06;5.49454803289363
54.53223;18.54856;2016-12-15 07:09:08;2.2238985331966
54.53221;18.54856;2016-12-15 07:11:08;3.9182788981439
54.53219;18.54851;2016-12-15 07:13:07;0
54.53219;18.54851;2016-12-15 07:15:08;7.16301937595112
54.53224;18.54858;2016-12-15 07:17:06;2.94827102700141
54.53226;18.54855;2016-12-15 07:19:07;0
54.53226;18.54855;2016-12-15 07:21:07;0
54.53226;18.54855;2016-12-15 07:23:08;0
54.53226;18.54855;2016-12-15 07:25:07;3.3976708219568
54.53223;18.54856;2016-12-15 07:27:07;0
54.53223;18.54856;2016-12-15 07:29:07;0
54.53223;18.54856;2016-12-15 07:31:08;1.93560869898112
54.53223;18.54853;2016-12-15 07:33:07;12.2263618135925
54.53231;18.54866;2016-12-15 07:35:07;0
54.53231;18.54866;2016-12-15 07:37:07;12.875843006151
54.53226;18.54848;2016-12-15 07:39:08;12.309174437141
54.53225;18.54829;2016-12-15 07:41:07;0
54.53225;18.54829;2016-12-15 07:43:07;5.62032611712201
54.53223;18.54837;2016-12-15 07:45:07;12.9040579942977
54.53223;18.54857;2016-12-15 07:47:07;0
54.53223;18.54857;2016-12-15 07:49:07;16.3299113504499
54.53214;18.54837;2016-12-15 07:51:07;17.0340293582068
54.53224;18.54857;2016-12-15 07:53:08;0
54.53224;18.54857;2016-12-15 07:55:07;1.29040548326874
54.53224;18.54859;2016-12-15 07:57:07;2.94827164962252
54.53222;18.54856;2016-12-15 07:59:07;0
54.53222;18.54856;2016-12-15 08:01:16;1.70340209756694
54.53223;18.54858;2016-12-15 08:03:08;13.1452008132547
54.53215;18.54843;2016-12-15 08:05:08;0
54.53215;18.54843;2016-12-15 08:07:08;14.4759642753018
54.53226;18.54855;2016-12-15 08:09:08;1.70340137944572
54.53225;18.54857;2016-12-15 08:11:07;0
54.53225;18.54857;2016-12-15 08:13:07;5.62032611731047
54.53223;18.54849;2016-12-15 08:15:07;3.91827629561539
54.53225;18.54854;2016-12-15 08:17:07;0
54.53225;18.54854;2016-12-15 08:19:07;3.39767085127729
54.53222;18.54855;2016-12-15 08:21:07;3.33584779838025
54.53225;18.54855;2016-12-15 08:23:08;0
54.53225;18.54855;2016-12-15 08:25:07;7.71348232619277
54.53231;18.54861;2016-12-15 08:27:07;6.79534143454243
54.53225;18.54859;2016-12-15 08:29:07;0
54.53225;18.54859;2016-12-15 08:31:07;3.22601291797324
54.53225;18.54854;2016-12-15 08:33:08;1.28558058604895
54.53226;18.54855;2016-12-15 08:35:06;0
54.53226;18.54855;2016-12-15 08:37:07;2.23226472082801
54.53227;18.54858;2016-12-15 08:39:10;4.63120332462154
54.53223;18.54856;2016-12-15 08:41:08;0
54.53223;18.54856;2016-12-15 08:43:08;21.2462661605236
54.53207;18.54838;2016-12-15 08:45:08;27.3267175451171
54.53228;18.5486;2016-12-15 08:47:07;0
54.53228;18.5486;2016-12-15 08:49:07;2.58080843757331
54.53228;18.54864;2016-12-15 08:51:07;2.81016102645941
54.53227;18.5486;2016-12-15 08:53:08;0
54.53227;18.5486;2016-12-15 08:55:07;2.58080907001967
54.53227;18.54856;2016-12-15 08:57:08;0
54.53227;18.54856;2016-12-15 08:59:07;3.87121360451641
54.53227;18.5485;2016-12-15 09:01:07;2.23226430930775
54.53228;18.54853;2016-12-15 09:03:06;14.377771555196
54.53219;18.54837;2016-12-15 09:05:08;0
54.53219;18.54837;2016-12-15 09:07:07;17.6611490280827
54.53234;18.54846;2016-12-15 09:09:07;12.9518417867136
54.53235;18.54866;2016-12-15 09:11:08;0
54.53235;18.54866;2016-12-15 09:13:07;11.4427837747149
54.53228;18.54853;2016-12-15 09:15:07;2.94827040464441
54.53226;18.54856;2016-12-15 09:17:07;0
54.53226;18.54856;2016-12-15 09:19:08;0
54.53226;18.54856;2016-12-15 09:21:07;6.42790173993813
54.53231;18.54851;2016-12-15 09:23:07;0
54.53231;18.54851;2016-12-15 09:25:07;6.70282089319456
54.53225;18.54852;2016-12-15 09:27:08;5.61479277193894
54.53228;18.54859;2016-12-15 09:29:07;0
54.53228;18.54859;2016-12-15 09:31:07;2.31560157448315
54.53226;18.5486;2016-12-15 09:33:08;4.65128460749422
54.53227;18.54853;2016-12-15 09:35:08;0
54.53227;18.54853;2016-12-15 09:37:08;7.26336330752781
54.5323;18.54843;2016-12-15 09:39:07;5.16161434618132
54.5323;18.54851;2016-12-15 09:41:09;0
54.5323;18.54851;2016-12-15 09:43:07;5.61479099172061
54.53227;18.54858;2016-12-15 09:45:08;8.05548722395723
54.53229;18.54846;2016-12-15 09:47:06;0
54.53229;18.54846;2016-12-15 09:49:07;4.02774315622633
54.53228;18.54852;2016-12-15 09:51:08;5.49454756888425
54.53224;18.54847;2016-12-15 09:53:07;0
54.53224;18.54847;2016-12-15 09:55:07;3.5767339328159
54.53227;18.54845;2016-12-15 09:57:07;4.65128353335323
54.53228;18.54852;2016-12-15 09:59:07;0
54.53228;18.54852;2016-12-15 10:01:08;12.4589249586249
54.5323;18.54871;2016-12-15 10:03:07;15.6841936250818
54.53224;18.54849;2016-12-15 10:05:08;0
54.53224;18.54849;2016-12-15 10:07:06;2.23226554262641
54.53225;18.54846;2016-12-15 10:09:07;20.7178454836431
54.53217;18.54817;2016-12-15 10:11:07;0
